product_id,product_name,brand,category,category_group,source_url,attributes
KMH011,Prime 3D Harry Potter Çift Taraflı 500 Parça Puzzle 37579,Prime 3D,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-prime-3d-harry-potter-cift-tarafli-500-parca-puzzle-37579-fiyati,906555019.html","{""variant_label"": ""500 Parça""}"
KMH012,Oyuncu Yunuslar 500 Parça Yetişkin Puzzle,-,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-oyuncu-yunuslar-500-parca-yetiskin-puzzle-fiyati,1612331138.html","{""variant_label"": ""500 Parça""}"
KMH013,Anatolian Kediler ve Kitaplar Puzzle 500 Parça 3618,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-500-parca-kediler-ve-kitaplar-3618-fiyati,144219256.html","{""variant_label"": ""500 Parça""}"
KMH014,Art Puzzle Yaz Modası Panorama Puzzle 1000 Parça 4332,Art Puzzle,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-art-yaz-modasi-panorama-1000-parca-4332-fiyati,45223357.html","{""variant_label"": ""1000 Parça""}"
KMH015,Anatolian Ruh İkizi Puzzle 500 Parça 3587,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-500-parca-ruh-ikizi-3587-fiyati,18388545.html","{""variant_label"": ""500 Parça""}"
KMH016,Art Puzzle Maskeli Kuklacı Puzzle 500 Parça 5077,Art Puzzle,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-5077-art-maskeli-kuklaci-500-parca-fiyati,6700457.html","{""variant_label"": ""500 Parça""}"
KMH017,Yappuzz Su Yolu 1000 Parça Puzzle,Yappuzz,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-yappuzz-su-yolu-1000-parca-fiyati,938346841.html","{""variant_label"": ""1000 Parça""}"
KMH018,CubicFun 3D 66 Parça Kız Kulesi Puzzle,CubicFun,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-cubicfun-3d-66-parca-kiz-kulesi-fiyati,5082667.html","{""variant_label"": ""66 Parça""}"
KMH019,Gepettoys Olimpia 1000 Parça Puzzle,Gepettoys,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-gepettoys-olimpia-1000-parca-fiyati,1297406341.html","{""variant_label"": ""1000 Parça""}"
KMH020,Anatolian Kara Kedi 500 Parça Puzzle 3641,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-kara-kedi-500-parca-3641-fiyati,1227868826.html","{""variant_label"": ""500 Parça""}"
KMH021,CubicFun 3D 248 Parça San Felipe Puzzle T4017H,CubicFun,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-cubicfun-3d-248-parca-san-felipe-fiyati,5081644.html","{""variant_label"": ""248 Parça""}"
KMH022,Anatolian Kaçış 2000 Parça Puzzle 3911,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-2000-parca-kacis-fiyati,2643736.html","{""variant_label"": ""2000 Parça""}"
KMH023,Asortili Puzzle 1000 Parça,-,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-asortili-puzzle-1000-parca-fiyati,839083165.html","{""variant_label"": ""1000 Parça""}"
KMH024,Anatolian Mutfak Kedileri 1000 Parça Puzzle,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-mutfak-kedileri-1000-parca-1114-fiyati,1960458008.html","{""variant_label"": ""1000 Parça""}"
KMH025,Anatolian 1068 Toscana Keyfi 1000 Parça Puzzle,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-1068-toscana-keyfi-1000-parca-fiyati,1548405390.html","{""variant_label"": ""1000 Parça""}"
KMH026,KS Games Postage Stamps Gogh 1000 Parça Puzzle 20760,KS Games,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-ks-games-postage-stamps-gogh-1000-parca-20760-fiyati,1256420523.html","{""variant_label"": ""1000 Parça""}"
KMH027,Anatolian Mavi Gece 500 Parça Puzzle 3639,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-mavi-gece-500-parca-3639-fiyati,897302965.html","{""variant_label"": ""500 Parça""}"
KMH028,Anatolian Argentina Theatre 3000 Parça Puzzle 4930,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-argentina-theatre-3000-parca-4930-fiyati,658772171.html","{""variant_label"": ""3000 Parça""}"
KMH029,CubicFun Galata Kulesi 3D Puzzle 17 Parça C098H,CubicFun,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-cubicfun-3d-17-parca-galata-kulesi-fiyati,1268622.html","{""variant_label"": ""17 Parça""}"
KMH030,Ravensburger Times Meydanı Puzzle 1000 Parça 165698,Ravensburger,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-ravensburger-1000-parca-times-meydani-rpb165698-fiyati,1364439632.html","{""variant_label"": ""1000 Parça""}"
KMH031,Anatolian Badem Ağacı 700 Parça XL Puzzle 2710,Anatolian,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/puzzle/en-ucuz-anatolian-badem-agaci-700-parca-xl-puzzle-2710-fiyati,1227868818.html","{""variant_label"": ""700 Parça""}"
KMH032,Ibanez GRG121DX BKF GIO Siyah Flat Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-grg121dx-bkf-gio-serisi-siyah-flat-elektro-fiyati,1283889836.html","{""variant_label"": ""GRG121DX""}"
KMH033,Cort EARTH70OP Open Pore Akustik Gitar,Cort,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-cort-earth70op-akustik-fiyati,818715238.html","{""variant_label"": ""EARTH70OP""}"
KMH034,Cort AD810 OP Open Pore 6 Telli Akustik Gitar,Cort,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-cort-ad810-op-akustik-fiyati,1121219502.html","{""variant_label"": ""AD810""}"
KMH035,Valencia VC204 Klasik Gitar,Valencia,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-valencia-vc204-fiyati,687967356.html","{""variant_label"": ""VC204""}"
KMH036,Ibanez GRG170DX-BKN GIO RG Serisi Black Night Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-grg170dx-bkn-gio-rg-serisi-black-night-elektro-fiyati,1942854787.html","{""variant_label"": ""GRG170DX-BKN""}"
KMH037,Donner DST-700 Elektro Gitar,Donner,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-donner-dst-700-elektro-fiyati,826840426.html","{""variant_label"": ""DST-700""}"
KMH038,Valencia VC404 Klasik Gitar,Valencia,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-valencia-vc404-klasik-fiyati,914121825.html","{""variant_label"": ""VC404""}"
KMH039,Yamaha C40 Klasik Gitar,Yamaha,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-yamaha-c40-klasik-fiyati,849188817.html","{""variant_label"": ""C40""}"
KMH040,Ibanez GRX40-MGN Metallic Green Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-grx40-mgn-metallic-green-elektro-fiyati,82991358.html","{""variant_label"": ""GRX40-MGN""}"
KMH041,Jackson JS22 DKA Dinky AH Elektro Gitar,Jackson,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-jackson-js22-dka-dinky-ah-elektro-fiyati,73226527.html","{""variant_label"": ""JS22""}"
KMH042,Midex CG-395BK 4/4 Kesik Kasa Siyah Klasik Gitar Seti,Midex,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-midex-cg-395bk-siyah-klasik-seti-fiyati,206538189.html","{""variant_label"": ""CG-395BK""}"
KMH043,ESP LTD EC-1000 Elektro Gitar,ESP,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-esp-ltd-ec-1000-vintage-black-elektro-fiyati,1309888362.html","{""variant_label"": ""EC-1000""}"
KMH044,Ibanez GRG131DX-BKF Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-grg131dx-bkf-elektro-fiyati,817554690.html","{""variant_label"": ""GRG131DX-BKF""}"
KMH045,Yamaha Pacifica 112V Elektro Gitar,Yamaha,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-yamaha-pacifica-112v-elektro-fiyati,293817322.html","{""variant_label"": ""112 V""}"
KMH046,Cort G250SE Elektro Gitar,Cort,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-cort-g250se-elektro-fiyati,654251501.html","{""variant_label"": ""G250SE""}"
KMH047,Ibanez AZES40-BK HSS Trem Black Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-azes40-bk-hss-trem-black-elektro-fiyati,372904274.html","{""variant_label"": ""AZES40-BK""}"
KMH048,Jackson JS22-7 King V KV HT Amaranth Klavye Satin Black Elektro Gitar,Jackson,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-jackson-js22-7-king-v-kv-ht-amaranth-klavye-satin-black-elektro-fiyati,804004595.html","{""variant_label"": ""JS22-7""}"
KMH049,Ibanez GRX20-BKN Elektro Gitar,Ibanez,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-ibanez-grx20-bkn-fiyati,955656695.html","{""variant_label"": ""GRX20-BKN""}"
KMH050,Donner DJP-1000 Semi-Hollow Elektro Gitar,Donner,"Kitap, Müzik, Hobi",kitap_muzik_hobi,"https://www.akakce.com/gitar/en-ucuz-donner-djp-1000-semi-hollow-elektro-fiyati,432007576.html","{""variant_label"": ""DJP-1000""}"
SPO001,Efsane Kamp Medium 2 Odalı 10 Kişilik Aile Çadırı,Efsane Kamp,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-efsane-kamp-medium-10-kisilik-kamp-i-fiyati,464975497.html","{""variant_label"": ""10 Kişilik""}"
SPO002,Quechua MH100 XXL 4 Kişilik Çadır,Quechua,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-quechua-mh100-xxl-4-kisilik-fiyati,1006873516.html","{""variant_label"": ""4 Kişilik""}"
SPO003,215x215x145 cm Tenteli 4 Kişilik Otomatik Çadır,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-tam-otomatik-su-ve-ruzgar-gecirmez-golgelikli-tenteli-4-kisilik-kamp-i-215-215-145cm-renkli-fiyati,862081792.html","{""variant_label"": ""145 cm""}"
SPO004,Efsane Kamp 150x150x190 cm Duş Çadırı,Efsane Kamp,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-efsane-kamp-150x150x190-cm-dus-wc-i-fiyati,225826012.html","{""variant_label"": ""190 cm""}"
SPO005,Prokamp Kamp Avcı Çadırı 3x3 Outdoor Tente Gölgelik Çardak Gazebo,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-prokamp-kamp-avci-i-3x3-outdoor-tente-golgelik-cardak-gazebo-fiyati,1639604145.html","{""variant_label"": ""3x3""}"
SPO006,Aile Boyu Büyük Kamp Çadırı (2 Oda 1 Salon) + 2 Kamp Sandalyesi Hediyeli 420 X 305 X 200 Cm,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-aile-boyu-buyuk-kamp-i-2-oda-1-salon-2-kamp-sandalyesi-hediyeli-420-x-305-x-200-cm-fiyati,1640606075.html","{""variant_label"": ""200 cm""}"
SPO007,Nurcamp 10 Kişilik Şişme Çadır,Nurcamp,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-nurcamp-10-kisilik-sisme-fiyati,1429942677.html","{""variant_label"": ""10 Kişilik""}"
SPO008,Yussraw 2-4 kişi kamp çadırı seti taşınabilir otomatik 200x200x145 +lamba+yatak+yastık+pompa+hoparlör,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/kamp-seti/en-ucuz-yussraw-2-4-kisi-kamp-i-seti-tasinabilir-otomatik-200x200x145-lamba-yatak-yastik-pompa-hoparlor-fiyati,1072106491.html","{""variant_label"": ""200x200x145""}"
SPO009,Auhma Outdoor AC6637 240x240x160 cm 6 Kişilik Otomatik Çadır,Auhma Outdoor,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-auhma-outdoor-ac6637-240x240x160-cm-6-kisilik-otomatik-fiyati,1461045637.html","{""variant_label"": ""160 cm""}"
SPO010,Nurcamp 430x305x203 cm 2 Odalı 2 Kişilik Çadır,Nurcamp,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-nurcamp-430x305x203-cm-2-odali-2-kisilik-fiyati,1420855495.html","{""variant_label"": ""203 cm""}"
SPO011,Efsane Kamp 3 Odalı 12 Kişilik Aile Çadırı,Efsane Kamp,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-efsane-kamp-aile-boy-12-kisilik-kamp-i-fiyati,409944455.html","{""variant_label"": ""12 Kişilik""}"
SPO012,VANCKEY 6 Kişilik Otomatik Kurulum Deprem Çift Katman Çadır Kamp Balık Ve Çocuk Çadırı 220cmx250cmx160cm,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-vanckey-6-kisilik-otomatik-kurulum-deprem-cift-katman-kamp-balik-ve-cocuk-i-220cmx250cmx160cm-fiyati,1060823036.html","{""variant_label"": ""6 Kişilik""}"
SPO013,Quechua MH100 Fresh&Black 3 Kişilik Çadır,Quechua,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-quechua-mh100-fresh-black-3-kisilik-kamp-i-fiyati,845360572.html","{""variant_label"": ""3 Kişilik""}"
SPO014,Post Alley 4 Kişilik Tam Otomatik Tenteli Kamp Çadırı Portatif Su Geçirmez UV Koruma Özellikli,-,"Spor, Outdoor",spor_outdoor,https://www.akakce.com/c/?z=134&s=0&v=12088&p=1154834471&c=17384&k=5555&g=1154834471&f=%2fr%2f%3fpr%3d1154834471%26vd%3d12088%26pg%3d1154834471,"{""variant_label"": ""4 Kişilik""}"
SPO015,Husky Baul 4 Kişilik Aile Çadırı,Husky,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-husky-baul-yesil-4-kisilik-cadir-fiyati,1814334718.html","{""variant_label"": ""4 Kişilik""}"
SPO016,4 Kişilik Otomatik Çadır,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-otomatik-kamp-i-4-kisilik-yesil-fiyati,1684519024.html","{""variant_label"": ""4 Kişilik""}"
SPO017,Realx 400x300x210 cm 12 Kişilik Şişme Çadır,Realx,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-realx-400x300x210-cm-12-kisilik-sisme-fiyati,1141803438.html","{""variant_label"": ""210 cm""}"
SPO018,Zivu 2 Kişilik Otomatik Açılır Uv Korumalı Plaj Çadırı - Kamp ve Deniz Kenarı Için Gölgelik - Beyaz,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-zivu-2-kisilik-otomatik-acilir-uv-korumali-plaj-i-kamp-ve-deniz-kenari-icin-golgelik-beyaz-fiyati,1632060144.html","{""variant_label"": ""2 Kişilik""}"
SPO019,Plaj Çadırı Tentesi 200x170x150 cm Yarı Otomatik Gölgelik Kamp Piknik Taşınabilir Tente - 3 Kişilik,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir-aksesuari/en-ucuz-plaj-cadiri-tentesi-200x170x150-cm-yari-otomatik-golgelik-kamp-piknik-tasinabilir-tente-3-kisilik-fiyati,1564949216.html","{""variant_label"": ""150 cm""}"
SPO020,Onetick 10 Kişilik 2 Odalı Geniş Dayanıklı Tenteli Kamp Çadırı 430x305x200,Onetick,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-onetick-10-kisilik-2-odali-genis-dayanikli-tenteli-kamp-i-430x305x200-fiyati,965340365.html","{""variant_label"": ""10 Kişilik""}"
SPO021,OBA ÇADIR - 2 Odalı + Mutfaklı - Kamp Çadırı 4-6 Kişilik ( Kapı Sineklikli )Turuncu,Oba,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-oba-2-odali-mutfakli-kamp-i-4-6-kisilik-kapi-sineklikli-turuncu-fiyati,1577880140.html","{""variant_label"": ""6 Kişilik""}"
SPO022,Evolite Excamp 4 Pro 4 Kişilik Çadır,Evolite,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-evolite-excamp-4-pro-fiyati,199464537.html","{""variant_label"": ""4 Kişilik""}"
SPO023,Tenteli Sineklikli Çift Kapılı 4 Kişilik Otomatik Çadır,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-4-kisilik-otomatik-tenteli-kamp-cadiri-sineklikli-cift-kapili-kolay-kurulum-cadir-fiyati,618326365.html","{""variant_label"": ""4 Kişilik""}"
SPO024,Yussraw 4-8 Kişi 6 Gen Kamp Çadırı Seti Taşınabilir Otomatik 280x280x158 +Lamba+Yatak+Yastık+Pompa+Hoparlö,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/kamp-seti/en-ucuz-yussraw-4-8-kisi-6-gen-kamp-i-seti-tasinabilir-otomatik-280x280x158-lamba-yatak-yastik-pompa-hoparlo-fiyati,1102934463.html","{""variant_label"": ""280x280x158""}"
SPO025,6 Kişilik Altıgen Tam Otomatik Pencereli Aile Kamp Çadırı 270X270X160 - Haki,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-6-kisilik-altigen-tam-otomatik-pencereli-aile-kamp-i-270x270x160-haki-fiyati,1339288020.html","{""variant_label"": ""6 Kişilik""}"
SPO026,240X240X175 cm 6 Kişilik Tenteli Kamp Çadırı,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-6-kisilik-sisme-pratik-tenteli-kamp-i-240x240x175-fiyati,1377317413.html","{""variant_label"": ""175 cm""}"
SPO027,Yamaç Çadır Soba Baca Çıkışlı 8 Kişilik Kamp Çadırı,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-yamac-soba-baca-cikisli-8-kisilik-kamp-i-fiyati,1424988745.html","{""variant_label"": ""8 Kişilik""}"
SPO028,Auhma Outdoor AC6636 210x210x140 cm 6 Kişilik Otomatik Çadır,Auhma Outdoor,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/cadir/en-ucuz-auhma-outdoor-ac6636-210x210x140-cm-6-kisilik-otomatik-fiyati,1587628920.html","{""variant_label"": ""140 cm""}"
SPO029,12 Kişilik Şişme Kamp Çadırı 4 Mevsim Deniz Çadır Oxford Kumaşlı Bej,-,"Spor, Outdoor",spor_outdoor,https://www.akakce.com/c/?z=134&s=0&v=11070&p=1607333182&c=15663&k=5555&g=1607333182&f=%2fr%2f%3fpr%3d1607333182%26vd%3d11070%26pg%3d1607333182,"{""variant_label"": ""12 Kişilik""}"
SPO030,Adidas Terrex Tracefinder 2 JI4285 Haki Erkek Koşu Ayakkabısı,Adidas,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/spor-ayakkabi/en-ucuz-adidas-terrex-tracefinder-2-ji4285-haki-erkek-kosu-ayakkabisi-fiyati,1076499742.html","{""variant_label"": ""JI4285""}"
SPO031,Nike Run Defy HM9594 Erkek Koşu Ayakkabısı,Nike,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/spor-ayakkabi/en-ucuz-nike-run-defy-hm9594-erkek-kosu-ayakkabisi-fiyati,1029876138.html","{""variant_label"": ""HM9594""}"
SPO032,Adidas Adizero Evo SL JH6206 Beyaz-Siyah Erkek Koşu Ayakkabısı,Adidas,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/spor-ayakkabi/en-ucuz-adidas-adizero-evo-jh6206-beyaz-siyah-erkek-kosu-ayakkabisi-fiyati,1000985876.html","{""variant_label"": ""JH6206""}"
SPO033,Nike Revolution 8 HJ9198 Erkek Koşu Ayakkabısı,Nike,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/spor-ayakkabi/en-ucuz-nike-revolution-8-hj9198-erkek-kosu-ayakkabisi-fiyati,1146314389.html","{""variant_label"": ""HJ9198""}"
SPO034,Adidas Runfalcon 5.0 IH7758 Siyah-Beyaz Erkek Koşu Ayakkabısı,Adidas,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/spor-ayakkabi/en-ucuz-adidas-runfalcon-5-0-ih7758-siyah-beyaz-erkek-kosu-ayakkabisi-fiyati,925133698.html","{""variant_label"": ""IH7758""}"
SPO035,Dambılcım Platinum 20 kg Dambıl Seti,Dambılcım,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-cim-platinum-20-kg-halter-seti-fiyati,533404310.html","{""variant_label"": ""20 kg""}"
SPO036,Ecg Spor 58 kg Z Bar Halter ve Dambıl Seti,Ecg,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-ecg-spor-58-kg-z-bar-halter-seti-ve-agirlik-fitness-seti-fiyati,775325689.html","{""variant_label"": ""58 kg""}"
SPO037,CK Spor Ayarlanabilir 3 In 1 Dumbell Ağırlık Seti Dambıl Halter Set Kettlebell 19-20 kg CKS171,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-ck-spor-ayarlanabilir-3-in-1-dumbell-agirlik-seti-halter-set-kettlebell-19-20-kg-cks171-fiyati,1421019577.html","{""variant_label"": ""20 kg""}"
SPO038,Walke Premium 40 kg Dambıl Seti,Walke,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-walke-premium-40-kg-seti-fiyati,1348842499.html","{""variant_label"": ""40 kg""}"
SPO039,Dambıl 38 kg Z Barlı ve Düz Barlı Dambıl Halter Seti,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-38-kg-z-barli-ve-duz-barli-halter-seti-fiyati,1328244133.html","{""variant_label"": ""38 kg""}"
SPO040,10 Kg Dambıl Seti,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-10-kg-seti-fiyati,2049225621.html","{""variant_label"": ""10 kg""}"
SPO041,Bezt Pro Sports 40 kg Ayarlanabilir Dambıl Seti 2'li,Bezt,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-2-li-bezt-pro-sports-ayarlanabilir-seti-40kg-siyah-fiyati,1459058908.html","{""variant_label"": ""40 kg""}"
SPO042,Dynamic 15 kg Vinyl Dambıl Seti,Dynamic,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-dynamic-15-kg-vinyl-set-fiyati,399158821.html","{""variant_label"": ""15 kg""}"
SPO043,Walke Premium 24 kg Ayarlanabilir Dambıl Seti,Walke,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-walke-premium-24-kg-ayarlanabilir-seti-fiyati,1390269224.html","{""variant_label"": ""24 kg""}"
SPO044,Ecg Spor 20 kg Dambıl ve Ağırlık Seti,Ecg,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-ecg-spor-20-kg-seti-ve-agirlik-seti-vucut-gelistirme-aleti-fiyati,793487253.html","{""variant_label"": ""20 kg""}"
SPO045,"Dambıl 35 kg Dambıl Seti (Dumbell), Halter Seti ve Ağırlık Seti",-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-35-kg-seti-dumbell-halter-seti-ve-agirlik-seti-fiyati,1563991583.html","{""variant_label"": ""35 kg""}"
SPO046,Dambıl 68 kg Z Bar Halter Seti ve Dambıl Seti,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-68-kg-z-bar-halter-seti-ve-seti-fiyati,1436857773.html","{""variant_label"": ""68 kg""}"
SPO047,Moccastyle 68 kg Z Bar Megaset Halter ve Dambıl Seti,Moccastyle,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-moccastyle-68-kg-z-bar-megaset-halter-ve-seti-fiyati,359034968.html","{""variant_label"": ""68 kg""}"
SPO048,Dambılcım Platinum 85 kg Dambıl Seti,Dambılcım,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-cim-platinum-85-kg-halter-seti-fiyati,534540410.html","{""variant_label"": ""85 kg""}"
SPO049,50 Kg Çantalı Krom Dambıl Seti - Döküm Plaka Ve Bar Ağırlık Seti,-,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-50-kg-cantali-krom-seti-dokum-plaka-ve-bar-agirlik-seti-fiyati,1193013277.html","{""variant_label"": ""50 kg""}"
SPO050,Leyaton 2x10 kg Plastik Dambıl,Leyaton,"Spor, Outdoor",spor_outdoor,"https://www.akakce.com/dambil/en-ucuz-leyaton-2x10-kg-seti-fiyati,2034774338.html","{""variant_label"": ""10 kg""}"
SBK001,Vichy Dercos Energy+ 400 ml Saç Dökülmesine Karşı Şampuan,Vichy,"Sağlık, Bakım, Kozmetik",saglik_bakim_kozmetik,"https://www.akakce.com/sampuan/en-ucuz-vichy-dercos-energisant-400-ml-dokulme-karsiti-fiyati,4735347.html","{""variant_label"": ""400 ml"", ""volume_ml"": 400}"
SBK002,Vichy Dercos Anti-Dandruff Normal ve Yağlı Saçlar için 390 ml Kepek Şampuanı,Vichy,"Sağlık, Bakım, Kozmetik",saglik_bakim_kozmetik,"https://www.akakce.com/sampuan/en-ucuz-vichy-dercos-normal-ve-yagli-saclar-kepek-karsiti-390-ml-fiyati,5315596.html","{""variant_label"": ""390 ml"", ""volume_ml"": 390}"
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan,Bioxcin,"Sağlık, Bakım, Kozmetik",saglik_bakim_kozmetik,"https://www.akakce.com/sampuan/en-ucuz-bioxcin-forte-300-ml-3-al-2-ode-fiyati,1496322.html","{""variant_label"": ""300 ml"", ""volume_ml"": 300}"
